,Children_Poverty_Rate,E1,E2,E3,E4,E5,E6,HD1,HD2,L1,L2,O,P1,P2,P3,Q,Component 1,Component 2,Component 3,Segment K-means PCA,Segment,New Code
335,9.9,2.510141988,74.08787256,73.9,6.393129771,69.19007876,30.51643192,5.5,3.8,85.17826978,82.58642021,11.48148148,18.6440678,67.79661017,13.13559322,6.4,-0.6128251350083767,-0.02199855922144637,0.12343357101936137,1,second,E05000360
336,20.9,4.461343473,69.62684088,71.4,8.703096019,65.20277155,53.19148936,7.8,5.6,78.38180701,76.0118476,16.53846154,18.14814815,71.48148148,10.74074074,10.9,0.05198096762890192,0.10893629878577188,-0.012162150214113958,0,first,E05000361
337,31.5,7.010014306,70.63886532,73.0,8.050781855,67.10734463,52.37113402,7.7,5.5,78.88622228,75.87380908,29.33333333,21.63265306,67.75510204,10.20408163,6.2,0.23425649184808112,0.03134687078302473,-0.26448996614712744,0,first,E05000362
338,15.0,3.356964137,75.25013744,75.3,6.25415835,70.63364748,42.73858921,5.0,3.6,82.23787903,81.5718294,10.35714286,18.58736059,68.40148699,12.6394052,6.4,-0.5026006545133564,0.07782456088316525,0.02224472512556607,1,second,E05000363
339,27.3,5.405872193,73.01767807,74.6,6.721820062,69.61219371,46.81724846,6.5,4.6,77.62351785,75.9188278,24.67741935,19.85815603,70.56737589,9.574468085,5.6,0.008472144549904834,0.2054108671734393,-0.2638048328519412,0,first,E05000364
340,16.0,2.535366526,76.9622093,76.9,5.181647127,72.90229245,46.875,5.9,3.9,83.77317333,80.69120788,14.87179487,15.18987342,71.30801688,13.08016878,4.4,-0.5255740506267608,0.21283741115677637,-0.03954215247122855,1,second,E05000365
341,36.7,5.993861708,68.10260851,71.0,8.207250928,65.16364373,55.15695067,7.5,6.0,79.13228007,77.02120384,32.55813953,14.50980392,75.68627451,9.411764706,11.3,0.34452314515623816,0.34483960672930797,-0.021619736897353945,0,first,E05000366
342,44.4,6.192181438,59.83150947,65.0,11.26635336,57.72122614,59.02777778,6.3,5.3,79.45359245,75.76491156,38.8,13.20754717,79.55974843,7.232704403,22.6,0.721488250832329,0.4922424471654406,0.3700529567346931,0,first,E05000367
343,43.0,7.191892775,61.69485085,65.4,9.929078014,58.86442642,55.22123894,9.1,7.3,80.05505565,78.07728552,38.6,15.12027491,76.28865979,8.934707904,12.8,0.678946106451021,0.214444698648651,0.1337597957348607,0,first,E05000368
344,41.2,8.080631025,69.24211482,72.2,8.693733451,65.94772631,58.90410959,8.8,6.8,80.37763838,76.95251197,38.16326531,17.81376518,72.06477733,10.12145749,6.4,0.48806940117553343,0.16078309132676943,-0.22313011211144956,0,first,E05000369
345,38.7,4.768211921,62.55877529,66.8,8.859772266,60.88995415,57.22222222,7.3,6.1,82.47656132,78.9124649,34.57142857,11.98347107,79.75206612,8.26446281,19.3,0.44421676968860296,0.4614566383327524,0.3707945879010111,0,first,E05000370
346,44.5,8.478643417,65.3710584,70.0,10.92329364,62.34092131,56.05633803,10.0,7.8,77.34232934,74.02000834,40.0,17.7852349,73.48993289,8.724832215,10.0,0.7783054500012715,0.16633773559828763,-0.22063855662619963,0,first,E05000371
347,26.3,4.29389313,74.46933271,76.7,6.924614506,71.41761613,48.99713467,6.8,5.1,80.33345002,78.23286956,24.13043478,17.57322176,72.38493724,10.041841,6.4,-0.09285877481640235,0.2809894706686435,-0.18672655962991153,1,second,E05000372
348,33.6,5.405017921,74.49527217,77.5,7.290032423,71.88969992,52.32774674,6.1,4.9,79.98041838,77.07331124,31.11111111,15.50632911,77.84810127,6.64556962,7.6,0.10694993834397906,0.5811779701874749,-0.19348907748703575,0,first,E05000373
349,38.6,8.423752219,65.70550697,69.3,10.11556118,62.29975861,60.21314387,9.0,7.3,78.86165036,76.69193261,36.22641509,19.00826446,71.48760331,9.504132231,7.2,0.6118090354308798,0.06793712001428125,-0.1425098387492278,0,first,E05000374
350,43.1,7.442000603,63.92754004,68.6,10.27314479,61.54866523,57.20653789,8.4,6.6,78.68238587,75.18896636,39.12280702,14.92063492,76.82539683,7.936507937,14.9,0.688412608526664,0.3511710093867971,0.026603985959520456,0,first,E05000375
351,32.6,5.560474588,68.4399955,71.6,9.357744842,64.90479659,54.90605428,8.5,6.8,78.33597555,75.26963734,31.86046512,15.07936508,74.20634921,10.31746032,10.8,0.3665927812680334,0.2485400325619468,-0.10118241443415206,0,first,E05000376
352,39.6,8.747855918,68.6204731,72.7,9.109532915,66.03492756,61.39240506,7.9,6.6,80.59069122,77.85072894,36.72727273,18.04511278,74.06015038,7.894736842,8.2,0.5085468141368258,0.27152719450346374,-0.13898754028535312,0,first,E05000377
353,33.9,5.994098119,67.81088083,71.6,9.035804906,65.10947432,53.75,8.0,6.3,79.27342262,76.07239861,30.85106383,15.95330739,74.70817121,9.338521401,8.8,0.3414653169246471,0.26760059888847704,-0.08213480245924147,0,first,E05000378
354,35.6,5.015390186,73.01837862,75.5,7.693379791,69.69378091,52.19512195,7.7,6.3,79.81075464,77.49388517,36.21621622,13.58024691,76.54320988,9.87654321,6.2,0.20208883450864246,0.4290936167215961,-0.21556536968964315,0,first,E05000379
355,38.5,6.047516199,70.44102794,73.3,8.415487927,67.14854389,61.97802198,8.2,6.5,78.38421811,76.9685694,38.53658537,14.74103586,75.69721116,9.561752988,7.8,0.41772854231382994,0.37349526413397616,-0.19319854628711378,0,first,E05000380
356,38.8,7.050858653,68.48760749,72.6,9.920062901,65.41060044,51.33136095,8.9,7.2,78.9529183,74.77208302,35.63636364,17.94871795,74.35897436,8.058608059,7.3,0.5104282450554036,0.24910990147217432,-0.23291097875229297,0,first,E05000381
357,17.7,3.338898164,66.17727772,67.4,5.527449878,63.63751104,50.27932961,4.6,3.5,84.80236607,83.6094621,12.85714286,16.25615764,70.93596059,12.80788177,9.6,-0.34484328988869317,0.06275472350635158,0.42545277849531066,1,second,E05000382
358,10.8,1.743567935,69.2248062,69.1,4.055972419,66.29764574,46.31578947,3.5,2.8,85.32705711,83.43343864,6.785714286,14.36781609,71.83908046,13.79310345,9.8,-0.6381776576798743,0.14563480084968317,0.4525206701636679,1,second,E05000383
359,7.3,1.6318205,71.56712608,71.9,4.191745486,68.85524486,49.36708861,3.3,2.6,88.54557346,86.68722125,5.172413793,16.14906832,70.80745342,13.04347826,6.4,-0.7870408271277645,0.11875733142018345,0.4525775679826675,1,second,E05000384
360,34.4,4.440375372,69.85893417,73.9,9.52568392,66.86545455,47.5308642,7.5,6.5,83.12741223,80.44760883,30.68965517,13.93939394,74.54545455,11.51515152,5.1,0.11646948013832241,0.24160250404092137,-0.02013844719457015,0,first,E05000385
361,4.4,1.465762415,64.75796087,66.5,5.543237251,62.84871245,49.43820225,3.2,2.5,86.50877817,86.88997459,3.571428571,13.55932203,76.27118644,10.16949153,18.1,-0.5846957468611795,0.28939535255120996,0.8362842079151724,1,second,E05000386
362,32.7,5.162094763,63.03360581,65.3,9.76940243,58.92163212,54.89361702,9.3,7.1,84.72290582,80.35231162,27.93103448,15.72327044,66.66666667,16.98113208,6.1,0.23755598904366243,-0.29313722967235023,0.17202228230639446,0,first,E05000387
363,24.4,2.492906364,68.47032907,71.0,7.738202857,65.53229742,42.21105528,6.2,5.2,83.2706777,78.52847461,23.75,12.15469613,78.45303867,9.392265193,12.1,-0.0747634537285747,0.4309848096043888,0.23819324790134214,1,second,E05000388
364,42.7,8.771929825,59.2732421,65.3,14.34608541,55.90071128,56.18448637,10.4,9.1,81.70616275,80.25642654,42.5,18.13186813,70.87912088,10.98901099,6.5,0.8639928665140884,-0.14910329972801037,0.06389646282703842,0,first,E05000389
365,22.1,2.311435523,69.14660832,69.6,5.659995957,65.65841306,51.49700599,4.8,3.6,86.63604488,85.67962713,13.07692308,13.29479769,70.52023121,15.60693642,7.6,-0.46056874875919046,0.05949964319320034,0.4027030355130379,1,second,E05000390
366,20.5,4.212413175,66.35798003,67.9,6.08424337,63.77963184,63.92694064,4.5,3.5,88.79916153,85.0284784,12.43902439,18.75,68.75,12.5,7.1,-0.3006046618910857,-0.0265110721202547,0.4589744656959841,1,second,E05000391
367,25.2,4.342552159,67.43275451,68.5,7.715981534,63.25146904,55.20361991,7.1,5.4,83.64162123,81.11895268,20.85714286,17.54385965,66.08187135,16.37426901,5.7,-0.07973239001051732,-0.19572315896396278,0.12911202978735153,1,second,E05000392
368,39.6,8.455793785,61.84492798,66.3,12.38195173,58.11525612,55.50935551,9.6,7.9,80.93749331,77.58923779,35.86956522,20.10582011,67.1957672,13.22751323,6.8,0.6610800251896216,-0.24722283409220108,-0.03324312076897341,0,first,E05000393
369,13.6,2.204764318,74.80809491,75.2,5.111206159,71.33440514,49.57264957,4.4,3.2,84.53434705,84.20198025,8.75,13.90728477,73.50993377,12.58278146,7.9,-0.6223640132870203,0.2897595468220696,0.2328888638656569,1,second,E05000394
370,4.5,1.47601476,66.2534986,67.6,5.100349843,64.13638626,45.78313253,2.3,1.8,88.92100736,86.72935838,2.8125,14.94845361,74.74226804,10.30927835,14.1,-0.7110546763202856,0.2499966868849419,0.7916687904866949,1,second,E05000395
371,11.0,1.993214589,74.30847212,74.5,4.512893983,71.1692472,42.75862069,3.6,2.7,85.04735547,84.68642527,8.709677419,15.93406593,72.52747253,11.53846154,7.1,-0.7024632614647061,0.26091781683239534,0.25596082005964677,1,second,E05000396
372,8.6,1.940700809,72.78897573,71.6,4.325,68.46153846,49.45054945,5.6,3.3,82.89016019,79.59714284,11.42857143,13.98601399,65.73426573,20.97902098,4.4,-0.6557406812412654,-0.1532695087689129,0.08494256519281342,1,second,E05000397
373,37.5,7.937262357,63.35022263,67.1,11.1227702,59.6394874,53.18681319,10.6,7.7,78.11926473,75.82527225,36.97674419,18.27956989,69.89247312,11.82795699,6.1,0.6524951730798866,-0.10692939764121945,-0.15226184490122308,0,first,E05000398
374,14.0,2.347066167,73.02325581,72.1,4.516129032,68.87992554,48.52941176,5.6,3.6,81.5569095,80.55754248,8.888888889,14.81481481,69.75308642,15.43209877,5.6,-0.5348967805512674,0.06453208227304419,0.09544356544602521,1,second,E05000399
375,10.2,2.668247851,75.0883095,72.9,5.444832546,68.95415043,31.21693122,5.1,3.3,83.82792639,81.83683897,8.444444444,20.41884817,63.35078534,15.70680628,5.7,-0.6828414058883705,-0.19724878389217296,0.0556829631560132,1,second,E05000400
376,10.7,2.346109175,74.8289801,73.7,5.863254393,69.36391782,36.92307692,6.2,4.1,80.77686697,79.1660831,8.648648649,17.5257732,67.01030928,15.46391753,9.5,-0.5445992793941226,-0.041427255198656664,0.013220837178731067,1,second,E05000401
377,16.1,4.128440367,71.58600149,72.0,6.372919818,67.43394171,43.37349398,6.5,4.4,80.62590153,79.92059763,12.8,20.77294686,66.66666667,13.04347826,7.5,-0.30258727910154054,-0.08206695993988053,1.813861016830749e-05,1,second,E05000402
378,10.1,3.016561514,74.9426079,76.1,5.050649165,72.25841477,35.27272727,3.8,2.8,83.77966626,81.55742553,8.833333333,22.77992278,68.72586873,8.108108108,11.0,-0.6012091142211529,0.18189598939148824,0.10541142909268657,1,second,E05000403
379,15.2,3.615886189,76.37004405,74.4,5.739093604,70.14972419,35.9375,6.4,4.5,82.97931782,79.2725211,14.41860465,20.11173184,64.80446927,15.08379888,4.1,-0.4827222205477178,-0.13288115601626577,-0.1313071374561502,1,second,E05000404
380,17.3,3.940520446,78.54809976,76.6,5.13896172,72.67979108,39.57055215,5.6,3.6,83.71834643,81.78196234,14.6,21.05263158,65.07177033,13.87559809,3.5,-0.551391840874327,-0.047592511483760085,-0.14072882333522044,1,second,E05000405
381,16.3,3.906673901,64.47787099,66.1,7.581155978,61.10456746,50.24875622,5.5,3.3,83.10431053,82.06845513,11.45833333,18.77934272,66.66666667,15.02347418,16.5,-0.23052551917606476,-0.15231327709969103,0.46065885972817866,1,second,E05000406
382,9.2,2.583333333,72.35275689,71.3,5.524642289,67.37528345,33.33333333,5.0,3.2,83.68411837,81.08154274,7.2,21.0,65.5,14.0,7.2,-0.6140143015966186,-0.134296098565799,0.14762374082162907,1,second,E05000407
383,14.9,2.37802378,66.75672501,70.0,8.133439237,64.31272242,43.97905759,4.7,3.4,82.82803719,79.20620337,14.11764706,15.0862069,75.43103448,9.051724138,23.7,-0.20826723971834252,0.36429801593404004,0.5053382772689302,1,second,E05000408
384,25.6,5.259259259,68.19802523,71.9,9.250313115,65.29351184,50.94936709,6.0,4.6,78.47096544,77.09410183,22.95454545,19.04761905,71.9047619,9.047619048,14.7,0.13707944733456173,0.22366384567980963,0.06141850114642414,0,first,E05000409
385,14.4,3.681843732,74.02960526,71.6,5.122494432,67.93273413,39.1509434,5.6,3.3,85.10290197,82.4697228,11.55555556,18.65284974,64.24870466,17.0984456,4.8,-0.5901908009983113,-0.20540798443434996,0.09629934895657137,1,second,E05000410
386,12.6,2.660217654,71.91429077,69.3,5.09009009,65.79234973,29.53020134,6.9,4.1,81.81818692,81.48916235,8.571428571,18.47826087,63.04347826,17.93478261,6.1,-0.5727764168248677,-0.32248223360495526,0.07585024226432001,1,second,E05000411
387,10.4,1.632653061,69.38437906,73.4,8.667687596,67.01123596,40.76923077,3.5,2.6,81.30498272,80.30070819,7.0,11.46788991,80.27522936,8.256880734,23.3,-0.40074487718760854,0.6043630579639455,0.5363372926448078,1,second,E05000412
388,12.4,2.30284597,78.1935307,77.5,4.934049829,73.66561514,39.25233645,6.2,3.5,81.3964654,80.36369726,11.25,17.12962963,68.98148148,13.42592593,7.0,-0.6103322069343105,0.13182486570966878,-0.09816230513079438,1,second,E05000413
389,14.6,3.295819936,76.19410957,75.5,5.727923628,71.1613082,38.23529412,5.3,3.8,83.94699657,79.96709547,12.70833333,19.90291262,66.50485437,13.59223301,6.2,-0.5353619829347863,-0.005554442514808005,-0.038123848053394256,1,second,E05000414
390,7.0,2.036987403,76.9382716,74.9,4.226190476,71.74494649,28.04232804,4.4,2.8,86.08797039,83.57793296,6.4,22.44897959,62.75510204,14.28571429,4.7,-0.8674703686490097,-0.17009567216063165,0.061987137044831254,1,second,E05000415
391,29.5,3.763676149,66.2225097,69.5,8.668297798,63.49939247,47.01754386,5.9,4.4,79.52401219,76.37396103,27.5,11.32075472,80.66037736,8.490566038,17.7,0.17251198135844267,0.5587594603650283,0.267254475506909,0,first,E05000416
392,29.9,5.377136123,75.27162813,79.1,8.163063863,72.64777075,41.16743472,5.9,4.5,77.9579125,75.95606543,27.75862069,15.59633028,77.67584098,6.727828746,7.1,0.022553034039772324,0.5743175886701662,-0.26757176106455355,0,first,E05000417
393,19.7,3.804247461,80.31898887,82.2,5.26193248,77.89796114,51.28205128,4.4,3.4,79.62762967,77.0293554,18.88888889,15.8490566,77.35849057,6.79245283,5.4,-0.3603785376187549,0.6642702989616492,-0.2648714440219179,1,second,E05000418
394,26.2,4.36610608,80.04453103,82.3,6.249330046,77.11841989,49.66740576,5.8,4.2,76.66466817,73.98484703,24.44444444,14.63414634,78.7456446,6.968641115,5.3,-0.12907551410537096,0.7037355613634299,-0.4247111886825476,1,second,E05000419
395,43.8,9.694163861,64.88669139,72.9,14.38112679,62.41558034,51.66666667,7.2,5.8,80.31271342,76.60008845,38.37209302,20.63953488,72.96511628,6.104651163,9.6,0.7197652540067487,0.21497091149511066,-0.08896194063333183,0,first,E05000420
396,31.7,5.157462346,76.98477656,80.8,7.800660579,74.49764521,51.84501845,5.9,4.7,80.8642905,76.45258953,30.22727273,12.65822785,81.64556962,6.012658228,7.2,0.028564350348123806,0.7698877840574428,-0.21557797685741054,0,first,E05000421
397,34.8,8.007386268,69.6890103,74.8,10.99973622,66.58772449,47.85133566,7.0,5.4,80.88017587,77.68085207,32.91666667,22.46376812,69.20289855,8.333333333,6.0,0.33314108340556314,0.09064965421106999,-0.20744911028869154,0,first,E05000422
398,23.6,5.132145052,75.27140061,78.7,8.05864726,72.31481481,44.97444634,5.6,4.4,80.88563396,77.33313673,20.78125,18.50649351,74.02597403,7.467532468,7.6,-0.12609638579130983,0.39550143760041434,-0.16238898260740275,1,second,E05000423
399,31.2,7.474014189,68.7943972,74.1,11.55981827,65.50757151,46.47887324,7.2,5.2,76.57874497,74.3536183,26.58227848,22.74247492,68.22742475,9.364548495,6.2,0.3337442310721882,0.029500028788441563,-0.28351067005994846,0,first,E05000424
400,38.5,7.216638749,73.51680577,78.2,9.03975648,71.09076491,50.43263288,5.8,4.5,77.55176529,75.34465774,33.62318841,16.01123596,77.80898876,6.460674157,8.4,0.2832547589199961,0.5944481788104368,-0.2746417500682076,0,first,E05000425
401,36.7,4.769384549,74.34453782,77.5,7.253564786,71.88275807,47.06959707,6.0,4.5,78.84186544,77.48107996,33.06122449,13.79310345,78.9968652,7.210031348,9.5,0.10160212440653428,0.6467732899017777,-0.17393314398621956,0,first,E05000426
402,35.5,6.541778174,71.10942105,74.5,9.076831447,67.76455966,47.61904762,7.0,5.5,79.23321538,76.14909341,30.35087719,16.05351171,74.5819398,9.364548495,8.5,0.2428227940676141,0.3312767831027915,-0.16401178268432937,0,first,E05000427
403,25.1,4.444085326,75.60864411,78.9,7.94796108,72.66764477,45.45454545,5.6,4.1,80.55900368,77.47796495,20.87719298,17.44966443,74.83221477,7.718120805,6.2,-0.1516254904943959,0.4373598376745701,-0.17503760124935627,1,second,E05000428
404,35.5,7.110627042,71.21637533,77.0,10.56227599,68.89559965,49.40239044,5.6,4.7,80.03554903,78.24063335,34.28571429,18.21192053,74.50331126,6.953642384,8.6,0.2700821284266376,0.41198169095644094,-0.14329016292309746,0,first,E05000429
405,25.1,4.983606557,74.58632233,78.0,8.361320208,71.44920993,44.32624113,6.3,4.7,79.18932953,77.25192414,22.5,18.36734694,73.46938776,8.163265306,5.6,-0.06433773540897916,0.3411297357895366,-0.2271691626764806,1,second,E05000430
406,26.4,5.757009346,70.35790762,73.6,9.781077967,66.38718794,41.12149533,6.8,4.7,81.45965592,79.5313654,23.42857143,20.27491409,68.72852234,11.34020619,7.3,0.0016997728539934656,0.014342495416452604,-0.05102104032363273,0,first,E05000431
407,29.6,5.62908627,74.1962383,77.9,8.692714784,71.16903633,43.36973479,5.8,4.1,79.77415785,78.0591468,26.06060606,19.20529801,72.18543046,8.278145695,6.3,-0.014859748277215418,0.31861762565076035,-0.21591617629879686,0,first,E05000432
408,29.5,6.433095804,74.31797853,78.0,8.714479026,71.18286378,48.16753927,5.9,4.5,81.93373113,78.42490203,27.45762712,20.37735849,71.69811321,7.924528302,6.5,0.026237438169977707,0.2881598704292329,-0.19386521243536745,0,first,E05000433
409,23.5,5.628517824,73.96486826,77.4,8.886644787,70.52960719,45.67062818,5.6,4.3,81.25244695,78.71935009,19.84615385,21.89781022,68.61313869,9.489051095,5.9,-0.12265893508253692,0.12666559589429516,-0.16469551819699757,1,second,E05000434
410,38.3,8.411356086,70.53774742,76.4,10.84126463,68.13811554,48.72318693,6.1,5.2,80.00921553,77.84976021,34.67532468,20.625,72.5,6.875,8.0,0.3712643731222632,0.29716260351861906,-0.20178796614636754,0,first,E05000435
411,38.9,7.21938355,67.62732684,73.6,11.99221601,64.81547832,46.03825137,7.1,5.9,79.66278521,77.1839765,34.83333333,16.72240803,75.91973244,7.357859532,9.8,0.4585550912953892,0.3499865125276351,-0.0695964277956284,0,first,E05000436
412,37.6,9.546422139,64.88014236,69.5,12.28070175,60.96380879,46.43226474,8.9,6.9,78.76938216,76.03918132,32.98850575,24.25249169,65.11627907,10.63122924,5.8,0.5927485118342846,-0.23902058589007216,-0.2255717720013117,0,first,E05000437
413,23.3,4.265919352,74.14123099,76.5,7.774929818,70.59702887,40.5511811,6.3,4.7,80.28075399,77.86627991,19.3442623,18.27586207,71.03448276,11.03448276,5.6,-0.19066501222866652,0.18691958736830444,-0.1673528806918861,1,second,E05000438
414,29.7,4.599865501,71.26582278,76.2,9.535361075,68.94197952,39.62558502,5.2,4.0,79.19692862,76.0087736,24.375,15.59888579,77.99442897,6.406685237,15.1,0.061934780328724626,0.5689032502558037,0.014990813712867746,0,first,E05000439
415,23.8,4.884453782,70.16239483,73.0,9.854822835,65.81334771,36.44366197,7.0,4.7,80.57682122,77.27506282,18.27160494,20.32258065,68.06451613,11.61290323,6.9,-0.05970045068275445,-0.030768104158892345,-0.07325599114895301,1,second,E05000440
416,20.6,4.183298739,73.87674702,76.5,8.086717137,70.28947368,39.42505133,6.2,4.6,82.65751728,79.5588039,20.73529412,20.1986755,70.1986755,9.602649007,6.3,-0.21893426318620035,0.15572419223340767,-0.0921986305468579,1,second,E05000441
417,37.6,9.321894077,63.57550483,68.2,13.08177947,59.25925926,49.24242424,9.6,6.8,79.87319437,76.53574529,35.05882353,24.06779661,63.05084746,12.88135593,5.8,0.6203687552534476,-0.37588529035345075,-0.17920155287157163,0,first,E05000442
418,41.9,10.60584048,63.65492598,70.9,13.49124614,61.32879046,51.06007067,6.6,5.2,79.0272363,76.83398047,37.44444444,23.01136364,71.02272727,5.965909091,11.3,0.7231762301347606,0.13523583759224753,-0.056819023389583,0,first,E05000443
419,23.8,5.456501691,73.61627225,76.9,8.920965452,70.04549591,40.94052559,5.9,4.4,79.51896083,77.46059494,19.29577465,21.19205298,68.87417219,9.933774834,6.4,-0.10610570111720909,0.12372775624783021,-0.20082901944266765,1,second,E05000444
420,28.6,6.535101909,69.33880062,71.6,9.462112289,64.83598875,46.80851064,8.3,5.5,79.66200807,76.98255017,24.72972973,20.13422819,67.11409396,12.75167785,5.1,0.15401749199574988,-0.10822409144211154,-0.16973974239173867,0,first,E05000445
421,24.2,4.54703228,70.4674489,74.9,10.39621526,67.10957569,38.72727273,6.0,4.8,80.00383437,77.93575834,21.74603175,18.18181818,73.06397306,8.754208754,13.0,0.006348565712611892,0.2681799089288295,0.027275823368337362,0,first,E05000446
422,19.0,3.971518987,75.10569266,76.5,7.235357016,70.98827166,40.16563147,6.6,4.7,81.09446439,78.48521383,17.87878788,19.59459459,68.91891892,11.48648649,5.6,-0.28106101211069856,0.09311102586783056,-0.1682881111620813,1,second,E05000447
423,34.8,6.811706812,69.5737192,74.4,10.44539232,66.63714201,50.53507729,7.3,5.2,77.34791294,74.93374548,28.55263158,19.09814324,72.94429708,7.957559682,8.2,0.3464869467631157,0.2657617064177512,-0.21273542549047117,0,first,E05000448
424,35.3,8.013990268,64.61591339,72.1,13.53443369,62.36453202,47.06586826,6.4,5.2,76.14314168,74.55538156,31.18421053,19.70149254,74.62686567,5.671641791,15.0,0.5880250401978593,0.31930219200942356,-0.023488964910302546,0,first,E05000449
425,29.7,6.545400328,72.93253786,75.9,8.765794224,69.2854695,47.54768392,6.7,4.6,80.53723863,78.50030838,26.93333333,20.50473186,69.71608833,9.779179811,5.8,0.06069415541149555,0.1437521519271834,-0.20373692187498207,0,first,E05000450
426,31.2,7.191945022,66.24562767,72.3,12.5015753,63.29656304,46.58792651,8.0,5.9,79.41588313,77.64461711,25.64102564,21.83544304,69.30379747,8.860759494,8.1,0.3621806577017991,-0.00672771942067908,-0.08170189662341536,0,first,E05000451
427,31.7,6.256440453,69.09656733,72.2,10.39319108,64.73542912,40.7079646,8.1,5.5,77.86781999,75.00887114,28.37837838,20.44025157,67.9245283,11.63522013,6.9,0.2520802228354776,-0.03102552332446698,-0.23230022996631505,0,first,E05000452
428,30.4,6.053975201,70.56872824,75.4,10.02289759,67.87845477,40.87791495,6.2,4.8,79.71975201,77.45530595,27.73333333,18.99109792,73.88724036,7.121661721,12.0,0.1618912805406669,0.3377302639074397,-0.06895444213413947,0,first,E05000453
429,34.0,9.227428985,64.76169215,69.3,12.09101725,60.91302556,44.81955763,8.5,6.2,80.86938727,78.52120945,29.42528736,24.57337884,64.16382253,11.26279863,6.3,0.44236934774041214,-0.2982871863676191,-0.10321556589051926,0,first,E05000454
430,16.5,2.583187391,80.31697342,80.9,4.537286613,77.27272727,43.71859296,4.7,3.4,81.02851866,79.76599407,15.94594595,17.37089202,73.70892019,8.920187793,5.4,-0.5398242049549923,0.4615426478266486,-0.19521186098739055,1,second,E05000455
431,9.1,1.913043478,75.90302636,73.1,4.968329375,69.43881979,31.74603175,5.9,3.8,84.10420702,82.73249721,9.024390244,17.27748691,65.96858639,16.7539267,5.3,-0.7289066251738723,-0.12973946284481286,0.0780792306938581,1,second,E05000456
432,17.6,2.777150598,76.70591062,78.1,5.793304221,73.58726549,36.88888889,5.2,4.2,81.35354918,79.20551958,17.2972973,15.625,76.33928571,8.482142857,9.2,-0.40373664955646604,0.484354304720348,-0.04600354214812524,1,second,E05000457
433,30.4,7.476851852,65.70974997,69.6,10.96614951,61.92519926,43.96396396,7.8,5.3,79.74297655,77.00648735,28.4375,23.30508475,65.25423729,11.01694915,7.1,0.3173541169606329,-0.18730237760948257,-0.09998675879053504,0,first,E05000458
434,6.3,1.294498382,83.16991073,82.0,3.418945964,79.20941048,31.1827957,3.4,2.3,85.69196297,83.17986882,4.571428571,18.22916667,71.35416667,10.41666667,3.9,-1.0144617377131766,0.3393156928954914,-0.04727803859086563,1,second,E05000459
435,27.9,7.266272189,66.28932473,70.7,10.86466817,62.99289738,42.88425047,6.6,5.0,79.05610966,77.63986707,23.01587302,23.70689655,66.81034483,9.482758621,8.3,0.22855657397719226,-0.08559118901466409,-0.05058789125038237,0,first,E05000460
436,17.9,3.527030934,71.62784009,73.3,8.216216216,67.29194188,38.79781421,5.2,3.8,82.83959014,81.13231653,13.48837209,18.81188119,69.8019802,11.38613861,8.8,-0.33228759682244746,0.08746126215343246,0.13476132985219277,1,second,E05000461
437,4.0,1.270289344,79.83399939,78.6,3.711711712,75.66190004,32.25806452,4.0,2.5,86.33079551,81.94833198,4.285714286,14.59459459,71.89189189,14.05405405,4.0,-0.9938670513070951,0.2388737842774577,0.07439565909364178,1,second,E05000462
438,24.9,4.790270539,72.55482309,75.7,8.44928751,69.2932369,37.56906077,5.4,4.4,81.80173384,81.05321791,21.8,20.657277,71.83098592,7.511737089,7.0,-0.13307406758605073,0.2420770863809483,-0.03556905862950194,1,second,E05000463
439,20.1,5.074053758,69.92914083,72.6,9.74560419,65.55706522,34.21750663,6.6,4.6,81.02945933,78.71408242,18.49056604,21.05263158,67.94258373,11.00478469,7.6,-0.10473072739715461,-0.041366703407438796,-0.014733725145101056,1,second,E05000464
440,10.2,2.093023256,78.14858293,76.2,5.045151158,72.39934142,30.6010929,5.9,3.6,81.85950271,80.15992852,8.372093023,19.2513369,64.70588235,16.04278075,4.4,-0.720882832959584,-0.10467261070865569,-0.12776572318401258,1,second,E05000465
441,8.8,1.999452205,75.21996481,73.3,5.046948357,69.6113581,35.8778626,4.8,2.9,84.80195875,82.74399848,5.813953488,19.3877551,65.30612245,15.30612245,5.6,-0.7557413343015646,-0.11125296799896517,0.13069646571860818,1,second,E05000466
442,29.6,6.958412612,67.78653189,71.4,10.47000382,63.94650655,37.890625,6.2,4.2,81.08719906,79.13066765,25.64516129,23.36448598,65.88785047,10.28037383,7.2,0.12305859897761956,-0.09763004554594502,-0.04125167828880397,0,first,E05000467
443,27.0,5.745914602,68.96604701,70.7,9.080142124,64.27574658,42.44186047,7.9,5.4,78.56552986,76.87706914,23.7254902,20.97560976,65.85365854,13.17073171,7.0,0.10452763080383631,-0.14932636326612594,-0.14611713385307695,0,first,E05000468
444,9.5,2.106775198,77.63661411,75.8,4.034476435,72.77151996,38.85714286,5.7,3.4,80.5010073,79.03336988,7.441860465,19.5,66.5,14.0,3.6,-0.6723896048182182,0.005090476919726896,-0.14769188957284754,1,second,E05000469
445,24.9,5.759557344,69.36578171,70.6,8.325377124,64.70350404,45.82043344,8.3,5.4,79.74406905,76.34541793,22.18181818,21.4953271,64.95327103,13.55140187,6.2,0.060783668149558566,-0.1986417417336246,-0.15570483905239813,0,first,E05000470
